"unixtime","temp","oxy","disc"
1663316401,16.385,9.1865,0.064322
1663317001,16.365,9.19,0.064141
1663317601,16.345,9.192,0.063868
1663318201,16.325,9.196,0.063764
1663318801,16.305,9.1995,0.06356
1663319401,16.2925,9.2025,0.063473
1663320001,16.2775,9.211,0.063262
1663320601,16.265,9.2155,0.062648
1663321201,16.245,9.216,0.062955
1663321801,16.23,9.2225,0.0622
1663322401,16.21,9.224,0.0623
1663323001,16.2,9.2305,0.062288
1663323601,16.18,9.2345,0.062024
1663324201,16.165,9.2395,0.062636
1663324801,16.145,9.2435,0.061852
1663325401,16.1275,9.247,0.062382
1663326001,16.115,9.25,0.062118
1663326601,16.0975,9.2535,0.062016
1663327201,16.085,9.258,0.062072
1663327801,16.075,9.267,0.062366
1663328401,16.07,9.2675,0.061639
1663329001,16.0625,9.2695,0.061443
1663329601,16.055,9.2735,0.06102
1663330201,16.0525,9.2725,0.061087
1663330801,16.0475,9.2745,0.061
1663331401,16.05,9.2765,0.061135
1663332001,16.05,9.2745,0.061167
1663332601,16.0525,9.274,0.061124
1663333201,16.0625,9.2805,0.060715
1663333801,16.0675,9.2805,0.060919
1663334401,16.0775,9.2735,0.060898
1663335001,16.09,9.2715,0.061269
1663335601,16.105,9.2695,0.061112
1663336201,16.12,9.2655,0.060763
1663336801,16.14,9.263,0.061337
1663337401,16.16,9.261,0.060879
1663338001,16.18,9.2575,0.060989
1663338601,16.2,9.2565,0.061565
1663339201,16.23,9.254,0.061146
1663339801,16.255,9.2415,0.06152
1663340401,16.2825,9.2335,0.061458
1663341001,16.3125,9.2295,0.061434
1663341601,16.345,9.2265,0.061676
1663342201,16.3825,9.2175,0.06125
1663342801,16.43,9.2125,0.06191
1663343401,16.4775,9.2025,0.061857
1663344001,16.53,9.1895,0.061901
1663344601,16.585,9.183,0.062077
1663345201,16.6325,9.17,0.062724
1663345801,16.68,9.1605,0.062602
1663346401,16.715,9.153,0.062778
1663347001,16.7625,9.1415,0.062569
1663347601,16.8075,9.1295,0.062166
1663348201,16.8475,9.1165,0.062256
1663348801,16.895,9.107,0.062127
1663349401,16.94,9.097,0.062371
1663350001,16.9825,9.0865,0.062212
1663350601,17.03,9.077,0.062646
1663351201,17.075,9.0655,0.062504
1663351801,17.115,9.057,0.062383
1663352401,17.15,9.0495,0.062478
1663353001,17.175,9.0485,0.06182
1663353601,17.19,9.0465,0.06215
1663354201,17.2025,9.0395,0.061488
1663354801,17.2075,9.039,0.061846
1663355401,17.22,9.033,0.061731
1663356001,17.2375,9.028,0.061703
1663356601,17.255,9.0255,0.06113
1663357201,17.265,9.018,0.060927
1663357801,17.27,9.017,0.061128
1663358401,17.28,9.0105,0.061003
1663359001,17.29,9.0095,0.060939
1663359601,17.3025,9.0025,0.060852
1663360201,17.31,8.9985,0.060251
1663360801,17.315,8.9955,0.060395
1663361401,17.325,8.9925,0.060134
1663362001,17.325,8.992,0.060473
1663362601,17.3275,8.9865,0.060094
1663363201,17.335,8.982,0.059421
1663363801,17.335,8.98,0.059779
1663364401,17.3425,8.98,0.059485
1663365001,17.345,8.979,0.059401
1663365601,17.345,8.9785,0.059674
1663366201,17.3425,8.976,0.058768
1663366801,17.34,8.976,0.058617
1663367401,17.34,8.973,0.058859
1663368001,17.34,8.9745,0.058838
1663368601,17.3375,8.973,0.058754
1663369201,17.335,8.972,0.058385
1663369801,17.33,8.9735,0.058282
1663370401,17.3275,8.974,0.058614
1663371001,17.32,8.974,0.058347
1663371601,17.3175,8.9775,0.05801
1663372201,17.3125,8.978,0.058158
1663372801,17.3075,8.976,0.057994
1663373401,17.3,8.9765,0.058119
1663374001,17.295,8.9785,0.058089
1663374601,17.2875,8.981,0.05796
1663375201,17.2825,8.9865,0.057992
1663375801,17.2725,8.9895,0.05774
1663376401,17.2675,8.9885,0.058466
1663377001,17.2575,8.9915,0.05849
1663377601,17.25,8.9955,0.058322
1663378201,17.24,8.9995,0.058266
1663378801,17.2325,8.998,0.058516
1663379401,17.22,9.0025,0.057969
1663380001,17.21,9.0085,0.058116
1663380601,17.2025,9.0085,0.058259
1663381201,17.195,9.011,0.058054
1663381801,17.1875,9.0135,0.05806
1663382401,17.1775,9.0155,0.057993
1663383001,17.1675,9.015,0.058074
1663383601,17.1575,9.021,0.058167
1663384201,17.1475,9.0235,0.057975
1663384801,17.1375,9.0275,0.058197
1663385401,17.1225,9.0295,0.057793
1663386001,17.11,9.0335,0.057833
1663386601,17.1,9.0365,0.058131
1663387201,17.0875,9.0345,0.058225
1663387801,17.0775,9.04,0.057982
1663388401,17.065,9.041,0.058021
1663389001,17.055,9.0425,0.057951
1663389601,17.0425,9.0455,0.057778
1663390201,17.0325,9.0515,0.058201
1663390801,17.02,9.0505,0.057713
1663391401,17.01,9.0565,0.058059
1663392001,16.9975,9.059,0.057893
1663392601,16.985,9.0595,0.058102
1663393201,16.9675,9.0625,0.058003
1663393801,16.9575,9.067,0.05794
1663394401,16.9425,9.07,0.057881
1663395001,16.93,9.0705,0.0578
1663395601,16.915,9.0765,0.057506
1663396201,16.9025,9.0755,0.057662
1663396801,16.885,9.08,0.057784
1663397401,16.875,9.082,0.057986
1663398001,16.8575,9.084,0.057456
1663398601,16.845,9.0885,0.05746
1663399201,16.83,9.089,0.057325
1663399801,16.815,9.097,0.05751
1663400401,16.8,9.0985,0.057567
1663401001,16.785,9.1005,0.056951
1663401601,16.77,9.1045,0.056842
1663402201,16.7575,9.106,0.05705
1663402801,16.7425,9.1105,0.057003
1663403401,16.73,9.1115,0.056905
1663404001,16.7125,9.1155,0.056679
1663404601,16.7025,9.1185,0.056349
1663405201,16.6875,9.1225,0.056118
1663405801,16.675,9.121,0.056093
1663406401,16.6675,9.1255,0.056312
1663407001,16.6575,9.1285,0.056307
1663407601,16.645,9.13,0.055697
1663408201,16.635,9.1315,0.055802
1663408801,16.625,9.1335,0.055513
1663409401,16.61,9.1385,0.055754
1663410001,16.595,9.143,0.055456
1663410601,16.585,9.143,0.055535
1663411201,16.57,9.15,0.055319
1663411801,16.555,9.152,0.055263
1663412401,16.5425,9.156,0.05507
1663413001,16.53,9.1585,0.055311
1663413601,16.52,9.164,0.054936
1663414201,16.51,9.1665,0.054877
1663414801,16.5,9.168,0.054773
1663415401,16.495,9.169,0.054415
1663416001,16.49,9.173,0.05445
1663416601,16.4875,9.176,0.054501
1663417201,16.48,9.178,0.054191
1663417801,16.48,9.18,0.054458
1663418401,16.475,9.1835,0.054378
1663419001,16.475,9.184,0.053992
1663419601,16.4775,9.182,0.054391
1663420201,16.48,9.1835,0.054446
1663420801,16.4875,9.184,0.054254
1663421401,16.495,9.184,0.054248
1663422001,16.505,9.1845,0.0542
1663422601,16.52,9.186,0.054287
1663423201,16.535,9.1835,0.054181
1663423801,16.555,9.1825,0.054051
1663424401,16.575,9.1785,0.054685
1663425001,16.595,9.1675,0.054468
1663425601,16.615,9.163,0.054358
1663426201,16.635,9.1555,0.054519
1663426801,16.655,9.1545,0.054556
1663427401,16.68,9.1525,0.054622
1663428001,16.71,9.1435,0.054076
1663428601,16.7375,9.139,0.054398
1663429201,16.7825,9.1325,0.054866
1663429801,16.8275,9.126,0.055401
1663430401,16.8775,9.116,0.055466
1663431001,16.9275,9.106,0.055783
1663431601,16.9675,9.0995,0.055581
1663432201,17.015,9.09,0.05557
1663432801,17.045,9.083,0.055636
1663433401,17.085,9.0725,0.055322
1663434001,17.12,9.0655,0.05499
1663434601,17.1475,9.0535,0.054742
1663435201,17.175,9.0475,0.055237
1663435801,17.195,9.041,0.054379
1663436401,17.22,9.033,0.054658
1663437001,17.245,9.0255,0.054569
1663437601,17.2875,9.013,0.054817
1663438201,17.3375,9.005,0.054839
1663438801,17.385,8.996,0.054739
1663439401,17.425,8.9925,0.054685
1663440001,17.4425,8.9855,0.054678
1663440601,17.4525,8.9775,0.054641
1663441201,17.475,8.9705,0.054588
1663441801,17.4925,8.9645,0.05482
1663442401,17.5075,8.9585,0.054624
1663443001,17.5325,8.955,0.054327
1663443601,17.55,8.9525,0.054446
1663444201,17.5675,8.954,0.054437
1663444801,17.575,8.946,0.054625
1663445401,17.5825,8.941,0.053845
1663446001,17.585,8.936,0.054126
1663446601,17.59,8.928,0.053906
1663447201,17.59,8.928,0.05383
1663447801,17.59,8.927,0.053628
1663448401,17.59,8.925,0.053396
1663449001,17.59,8.923,0.053175
1663449601,17.5925,8.922,0.053332
1663450201,17.595,8.924,0.053105
1663450801,17.5975,8.9225,0.05294
1663451401,17.6,8.921,0.052743
1663452001,17.6,8.921,0.052725
1663452601,17.6025,8.9195,0.052434
1663453201,17.6,8.9155,0.052799
1663453801,17.5975,8.9145,0.052435
1663454401,17.59,8.915,0.052407
1663455001,17.5875,8.9115,0.052238
1663455601,17.5875,8.9145,0.051981
1663456201,17.58,8.9115,0.052098
1663456801,17.5725,8.915,0.051952
1663457401,17.57,8.9175,0.05176
1663458001,17.5625,8.9165,0.051677
1663458601,17.5575,8.92,0.051664
1663459201,17.55,8.9185,0.051586
1663459801,17.5425,8.9215,0.051402
1663460401,17.535,8.925,0.051697
1663461001,17.525,8.9265,0.051726
1663461601,17.5175,8.9295,0.051385
1663462201,17.505,8.932,0.051528
1663462801,17.4925,8.94,0.051713
1663463401,17.4825,8.9395,0.051711
1663464001,17.4675,8.943,0.051668
1663464601,17.4525,8.949,0.051633
1663465201,17.435,8.9515,0.051791
1663465801,17.4175,8.959,0.051507
1663466401,17.395,8.964,0.051625
1663467001,17.375,8.967,0.051516
1663467601,17.355,8.9715,0.051636
1663468201,17.335,8.98,0.051685
1663468801,17.3125,8.982,0.051536
1663469401,17.29,8.9865,0.051807
1663470001,17.265,8.9945,0.051559
1663470601,17.245,8.995,0.051281
1663471201,17.225,9.0005,0.051493
1663471801,17.205,9.0045,0.051639
1663472401,17.1925,9.0075,0.051724
1663473001,17.1775,9.0085,0.051541
1663473601,17.16,9.0125,0.051528
1663474201,17.145,9.016,0.051516
1663474801,17.13,9.018,0.051462
1663475401,17.115,9.021,0.051423
1663476001,17.1,9.0215,0.051588
1663476601,17.085,9.0255,0.051256
1663477201,17.0675,9.0275,0.051493
1663477801,17.055,9.032,0.051467
1663478401,17.035,9.0345,0.051117
1663479001,17.025,9.0385,0.051317
1663479601,17.005,9.0375,0.051545
1663480201,16.99,9.0425,0.051023
1663480801,16.9725,9.047,0.051236
1663481401,16.9575,9.0485,0.051342
1663482001,16.945,9.05,0.051076
1663482601,16.93,9.056,0.050835
1663483201,16.915,9.0575,0.050868
1663483801,16.9025,9.0575,0.051155
1663484401,16.8875,9.0605,0.051041
1663485001,16.875,9.0605,0.050942
1663485601,16.8625,9.0645,0.050862
1663486201,16.8525,9.067,0.05087
1663486801,16.835,9.068,0.050831
1663487401,16.8275,9.0695,0.050357
1663488001,16.8175,9.0745,0.050529
1663488601,16.805,9.074,0.050418
1663489201,16.7925,9.076,0.050215
1663489801,16.7825,9.0775,0.050059
1663490401,16.77,9.08,0.050105
1663491001,16.755,9.082,0.049817
1663491601,16.745,9.085,0.049528
1663492201,16.735,9.089,0.049626
1663492801,16.7225,9.0925,0.049566
1663493401,16.7075,9.0915,0.049357
1663494001,16.6975,9.096,0.049409
1663494601,16.69,9.1015,0.049634
1663495201,16.675,9.1055,0.049207
1663495801,16.6625,9.106,0.049072
1663496401,16.6525,9.112,0.049036
1663497001,16.6375,9.1155,0.048466
1663497601,16.625,9.117,0.048738
1663498201,16.61,9.1195,0.048623
1663498801,16.6,9.1245,0.048417
1663499401,16.5875,9.1265,0.048233
1663500001,16.5725,9.1345,0.048452
1663500601,16.56,9.138,0.048535
1663501201,16.55,9.1395,0.048344
1663501801,16.54,9.143,0.048185
1663502401,16.5275,9.151,0.047898
1663503001,16.515,9.1535,0.047863
1663503601,16.505,9.157,0.047782
1663504201,16.4975,9.1595,0.047544
1663504801,16.4925,9.162,0.047555
1663505401,16.4875,9.1615,0.047831
1663506001,16.485,9.162,0.047456
1663506601,16.48,9.1635,0.047772
1663507201,16.485,9.161,0.047802
1663507801,16.49,9.161,0.048123
1663508401,16.5,9.1595,0.047573
1663509001,16.505,9.1615,0.047536
1663509601,16.5175,9.156,0.04774
1663510201,16.5325,9.159,0.047752
1663510801,16.545,9.1555,0.04766
1663511401,16.565,9.157,0.047622
1663512001,16.585,9.155,0.047851
1663512601,16.605,9.1465,0.047588
1663513201,16.6275,9.1405,0.047821
1663513801,16.655,9.135,0.048192
1663514401,16.685,9.128,0.047806
1663515001,16.72,9.1235,0.047808
1663515601,16.7625,9.1125,0.048023
1663516201,16.7925,9.113,0.048107
1663516801,16.81,9.111,0.047848
1663517401,16.8275,9.108,0.047977
1663518001,16.8525,9.1045,0.048
1663518601,16.8925,9.098,0.047899
1663519201,16.9175,9.093,0.047784
1663519801,16.9425,9.0865,0.048131
1663520401,16.9675,9.081,0.048023
1663521001,16.9925,9.082,0.048238
1663521601,17.0275,9.0665,0.048228
1663522201,17.065,9.061,0.048364
1663522801,17.1025,9.0425,0.048445
1663523401,17.15,9.03,0.048234
1663524001,17.21,9.0195,0.048581
1663524601,17.2725,9.0075,0.04839
1663525201,17.3225,8.9935,0.048461
1663525801,17.365,8.984,0.048541
1663526401,17.3975,8.9735,0.048391
1663527001,17.425,8.9625,0.048277
1663527601,17.45,8.958,0.048245
1663528201,17.465,8.948,0.048223
1663528801,17.49,8.944,0.048031
1663529401,17.51,8.941,0.047946
1663530001,17.5225,8.935,0.048085
1663530601,17.5325,8.9315,0.047888
1663531201,17.5375,8.9295,0.048018
1663531801,17.535,8.9285,0.047317
1663532401,17.5375,8.926,0.047588
1663533001,17.535,8.9235,0.047223
1663533601,17.54,8.9225,0.046665
1663534201,17.54,8.9205,0.046901
1663534801,17.5375,8.916,0.046502
1663535401,17.54,8.919,0.046344
1663536001,17.54,8.917,0.046283
1663536601,17.54,8.916,0.045656
1663537201,17.54,8.913,0.045627
1663537801,17.54,8.915,0.045996
1663538401,17.535,8.914,0.045159
1663539001,17.5325,8.9135,0.045306
1663539601,17.53,8.9145,0.045377
1663540201,17.525,8.9135,0.04494
1663540801,17.5225,8.9115,0.044827
1663541401,17.52,8.913,0.044681
1663542001,17.515,8.91,0.044604
1663542601,17.51,8.9115,0.044423
1663543201,17.5025,8.9085,0.044265
1663543801,17.495,8.91,0.044134
1663544401,17.4875,8.912,0.04414
1663545001,17.4775,8.913,0.043862
1663545601,17.4675,8.9155,0.043973
1663546201,17.46,8.9165,0.043977
1663546801,17.45,8.918,0.043706
1663547401,17.44,8.922,0.044084
1663548001,17.4325,8.9265,0.043483
1663548601,17.4225,8.9275,0.043828
1663549201,17.4125,8.9335,0.043635
1663549801,17.4025,8.934,0.043932
1663550401,17.3875,8.9375,0.043877
1663551001,17.375,8.9395,0.043702
1663551601,17.36,8.944,0.043675
1663552201,17.345,8.9465,0.044136
1663552801,17.3325,8.951,0.043796
1663553401,17.3175,8.9535,0.043736
1663554001,17.3025,8.955,0.043965
1663554601,17.285,8.956,0.043813
1663555201,17.27,8.964,0.044209
1663555801,17.2525,8.9635,0.044003
1663556401,17.24,8.9675,0.044067
1663557001,17.2225,8.971,0.044072
1663557601,17.21,8.974,0.044114
1663558201,17.195,8.9775,0.043946
1663558801,17.1775,8.9795,0.043509
1663559401,17.165,8.9825,0.044032
1663560001,17.1475,8.986,0.044033
1663560601,17.135,8.9865,0.044127
1663561201,17.1225,8.996,0.04427
1663561801,17.105,8.9945,0.044605
1663562401,17.0925,8.999,0.044709
1663563001,17.075,9.0005,0.044236
1663563601,17.0625,9.003,0.044505
1663564201,17.0475,9.0075,0.044281
1663564801,17.0325,9.0085,0.044699
1663565401,17.02,9.0085,0.044263
1663566001,17.0075,9.0125,0.044278
1663566601,16.9925,9.0155,0.044397
1663567201,16.98,9.015,0.044307
1663567801,16.96,9.0125,0.04463
1663568401,16.95,9.02,0.044951
1663569001,16.9325,9.0245,0.044413
1663569601,16.92,9.027,0.044759
1663570201,16.91,9.028,0.044808
1663570801,16.8925,9.035,0.04441
1663571401,16.8825,9.0385,0.044676
1663572001,16.865,9.0435,0.044556
1663572601,16.855,9.0465,0.044722
1663573201,16.8375,9.051,0.045176
1663573801,16.8275,9.051,0.044734
1663574401,16.8125,9.053,0.044481
1663575001,16.795,9.055,0.04461
1663575601,16.7825,9.0595,0.044458
1663576201,16.77,9.063,0.044523
1663576801,16.75,9.067,0.044141
1663577401,16.7375,9.072,0.044258
1663578001,16.72,9.0725,0.044325
1663578601,16.71,9.0755,0.044122
1663579201,16.6925,9.0775,0.043977
1663579801,16.6775,9.081,0.043734
1663580401,16.6625,9.0845,0.043915
1663581001,16.6525,9.089,0.043975
1663581601,16.635,9.0925,0.04409
1663582201,16.6225,9.0965,0.04405
1663582801,16.6125,9.0945,0.043648
1663583401,16.6,9.097,0.043722
1663584001,16.5875,9.0975,0.043752
1663584601,16.575,9.103,0.04345
1663585201,16.5625,9.105,0.043713
1663585801,16.5525,9.1115,0.043471
1663586401,16.54,9.111,0.043222
1663587001,16.5325,9.1175,0.043164
1663587601,16.525,9.118,0.0433
1663588201,16.515,9.1195,0.043147
1663588801,16.5075,9.1245,0.043291
1663589401,16.5,9.1295,0.04343
1663590001,16.495,9.1355,0.042946
1663590601,16.4875,9.135,0.043119
1663591201,16.4825,9.1365,0.04331
1663591801,16.48,9.1375,0.042838
1663592401,16.48,9.143,0.043007
1663593001,16.4825,9.144,0.043306
1663593601,16.4925,9.1435,0.043211
1663594201,16.5075,9.136,0.043395
1663594801,16.5175,9.1355,0.043273
1663595401,16.5325,9.1315,0.043383
1663596001,16.5475,9.131,0.043437
1663596601,16.5625,9.11029494547423,0.044123
1663597201,16.533048145535,9.13226532037562,0.043145
1663597801,16.5443699068987,9.12653965875946,0.043464
1663598401,16.5659631761294,9.11637031524335,0.043663
1663599001,16.5973282218506,9.10760149489703,0.044033
1663599601,16.5854984599459,9.11630289857669,0.04349
1663600201,16.8032371723519,9.08105778395998,0.04428
1663600801,16.7542903051839,9.08380293791713,0.043952
1663601401,16.7559303051839,9.08356918791713,0.043953
1663602001,16.7850923646596,9.0905,0.044232
1663602601,16.8875,9.0815,0.044138
1663603201,16.935,9.071,0.044499
1663603801,16.9825,9.0615,0.044338
1663604401,17.0325,9.049,0.044611
1663605001,17.075,9.0375,0.044455
1663605601,17.125,9.0245,0.044758
1663606201,17.17,9.015,0.044946
1663606801,17.215,9.0035,0.044544
1663607401,17.255,8.993,0.044508
1663608001,17.295,8.99,0.044259
1663608601,17.345,8.9875,0.044569
1663609201,17.4,8.9745,0.044181
1663609801,17.45,8.9655,0.044361
1663610401,17.49,8.9625,0.043984
1663611001,17.5275,8.953,0.043986
1663611601,17.5625,8.9445,0.043949
1663612201,17.5875,8.9355,0.043617
1663612801,17.6,8.9285,0.043504
1663613401,17.6075,8.922,0.04378
1663614001,17.62,8.914,0.043418
1663614601,17.635,8.9065,0.042987
1663615201,17.655,8.903,0.043104
1663615801,17.68,8.8925,0.042927
1663616401,17.6975,8.8815,0.042609
1663617001,17.695,8.8735,0.042854
1663617601,17.6825,8.8715,0.042732
1663618201,17.675,8.868,0.042401
1663618801,17.67,8.8655,0.041982
1663619401,17.665,8.868,0.042158
1663620001,17.665,8.873,0.042036
1663620601,17.665,8.876,0.041846
1663621201,17.6675,8.876,0.041814
1663621801,17.675,8.876,0.041609
1663622401,17.6775,8.876,0.041699
1663623001,17.6825,8.873,0.041432
1663623601,17.685,8.866,0.041104
1663624201,17.6875,8.861,0.041412
1663624801,17.6875,8.86,0.041185
1663625401,17.685,8.856,0.040926
1663626001,17.685,8.855,0.04076
1663626601,17.68,8.856,0.040883
1663627201,17.6725,8.8555,0.040748
1663627801,17.67,8.8575,0.040864
1663628401,17.6625,8.8585,0.040882
1663629001,17.6575,8.862,0.040662
1663629601,17.6525,8.862,0.040608
1663630201,17.6475,8.8645,0.04088
1663630801,17.64,8.8635,0.040971
1663631401,17.6325,8.8655,0.040759
1663632001,17.625,8.867,0.040868
1663632601,17.6225,8.8695,0.040921
1663633201,17.615,8.8705,0.040717
1663633801,17.61,8.8735,0.040909
1663634401,17.6025,8.874,0.040858
1663635001,17.595,8.877,0.041142
1663635601,17.59,8.8785,0.041104
1663636201,17.585,8.8795,0.041226
1663636801,17.5775,8.881,0.041292
1663637401,17.57,8.8815,0.041283
1663638001,17.56,8.884,0.041306
1663638601,17.5525,8.8875,0.041626
1663639201,17.5475,8.8885,0.041486
1663639801,17.54,8.8895,0.041497
1663640401,17.5325,8.8915,0.04158
1663641001,17.525,8.8905,0.041656
1663641601,17.5175,8.895,0.041903
1663642201,17.51,8.898,0.041868
1663642801,17.5,8.9,0.041794
1663643401,17.4925,8.9,0.041781
1663644001,17.485,8.901,0.041839
1663644601,17.4775,8.903,0.04207
1663645201,17.4675,8.9055,0.042085
1663645801,17.46,8.907,0.042212
1663646401,17.4525,8.906,0.042471
1663647001,17.445,8.906,0.042314
1663647601,17.4375,8.909,0.042604
1663648201,17.43,8.9085,0.042284
1663648801,17.4225,8.911,0.04225
1663649401,17.415,8.9135,0.042397
1663650001,17.4075,8.91,0.042511
1663650601,17.4025,8.9075,0.042544
1663651201,17.4,8.9095,0.042384
1663651801,17.4,8.9085,0.042822
1663652401,17.395,8.912,0.042642
1663653001,17.3925,8.9085,0.042834
1663653601,17.39,8.908,0.042827
1663654201,17.385,8.901,0.042883
1663654801,17.385,8.9105,0.042714
1663655401,17.3825,8.9105,0.042926
1663656001,17.375,8.9105,0.043148
1663656601,17.375,8.9105,0.042801
1663657201,17.375,8.911,0.043266
1663657801,17.3775,8.9095,0.043168
1663658401,17.38,8.91,0.043328
1663659001,17.3725,8.909,0.043044
1663659601,17.375,8.9075,0.043511
1663660201,17.37,8.908,0.04328
1663660801,17.375,8.906,0.043248
1663661401,17.375,8.904,0.043685
1663662001,17.375,8.905,0.043352
1663662601,17.375,8.904,0.043475
1663663201,17.375,8.9005,0.043558
1663663801,17.375,8.9005,0.043457
1663664401,17.375,8.9035,0.043416
1663665001,17.375,8.9005,0.043538
1663665601,17.375,8.9,0.043589
1663666201,17.3775,8.902,0.043559
1663666801,17.385,8.9005,0.04339
1663667401,17.385,8.8975,0.043088
1663668001,17.385,8.897,0.043648
1663668601,17.3875,8.8955,0.043771
1663669201,17.395,8.8945,0.043618
1663669801,17.395,8.895,0.043659
1663670401,17.3975,8.893,0.043581
1663671001,17.4,8.8935,0.043558
1663671601,17.4025,8.8945,0.043349
1663672201,17.405,8.8945,0.043319
1663672801,17.405,8.8935,0.043395
1663673401,17.4075,8.8975,0.043883
1663674001,17.41,8.895,0.043629
1663674601,17.41,8.9035,0.043697
1663675201,17.41,8.902,0.043537
1663675801,17.415,8.901,0.043318
1663676401,17.42,8.9015,0.043758
1663677001,17.42,8.903,0.043393
1663677601,17.4225,8.9025,0.043666
1663678201,17.43,8.907,0.043652
1663678801,17.4325,8.91,0.043462
1663679401,17.4425,8.91,0.0433
1663680001,17.45,8.9055,0.043837
1663680601,17.46,8.9085,0.043764
1663681201,17.4675,8.9035,0.043795
1663681801,17.475,8.909,0.044656
1663682401,17.4875,8.9135,0.045762
1663683001,17.505,8.914,0.046744
1663683601,17.5225,8.9065,0.046613
1663684201,17.5375,8.903,0.045824
1663684801,17.555,8.895,0.044859
1663685401,17.5725,8.887,0.044371
1663686001,17.59,8.885,0.043877
1663686601,17.605,8.884,0.044145
1663687201,17.6325,8.883,0.043909
1663687801,17.6675,8.8805,0.043713
1663688401,17.71,8.8795,0.043919
1663689001,17.7625,8.877,0.044025
1663689601,17.805,8.8715,0.044257
1663690201,17.8525,8.8625,0.044333
1663690801,17.8975,8.8555,0.044152
1663691401,17.935,8.848,0.044386
1663692001,17.98,8.8465,0.044567
1663692601,18.025,8.8375,0.044741
1663693201,18.06,8.8275,0.044515
1663693801,18.085,8.8245,0.044689
1663694401,18.115,8.817,0.044367
1663695001,18.1525,8.8075,0.044637
1663695601,18.1925,8.794,0.0447
1663696201,18.2275,8.792,0.044351
1663696801,18.245,8.789,0.043881
1663697401,18.2675,8.785,0.044051
1663698001,18.2975,8.775,0.043971
1663698601,18.345,8.761,0.044151
1663699201,18.3775,8.7545,0.043976
1663699801,18.4,8.7455,0.043841
1663700401,18.4225,8.738,0.043481
1663701001,18.4375,8.733,0.043373
1663701601,18.45,8.725,0.043197
1663702201,18.4625,8.7245,0.042875
1663702801,18.4675,8.7205,0.042714
1663703401,18.4725,8.718,0.042867
1663704001,18.47,8.7145,0.042802
1663704601,18.4725,8.7155,0.042393
1663705201,18.4675,8.7115,0.041982
1663705801,18.4625,8.709,0.042353
1663706401,18.46,8.709,0.041989
1663707001,18.455,8.7075,0.041743
1663707601,18.45,8.71,0.041382
1663708201,18.445,8.707,0.041739
1663708801,18.4425,8.709,0.041276
1663709401,18.435,8.712,0.041292
1663710001,18.43,8.713,0.040879
1663710601,18.4225,8.715,0.040814
1663711201,18.4125,8.716,0.040819
1663711801,18.4025,8.717,0.040433
1663712401,18.39,8.719,0.04009
1663713001,18.38,8.72,0.03972
1663713601,18.37,8.7195,0.039646
1663714201,18.3625,8.72,0.039385
1663714801,18.35,8.72,0.039584
1663715401,18.34,8.7225,0.039093
1663716001,18.33,8.7265,0.038995
1663716601,18.32,8.7255,0.038696
1663717201,18.3075,8.7265,0.038697
1663717801,18.2975,8.73,0.038831
1663718401,18.285,8.7325,0.038404
1663719001,18.27,8.7345,0.038486
1663719601,18.255,8.736,0.038335
1663720201,18.245,8.739,0.038292
1663720801,18.225,8.744,0.038356
1663721401,18.21,8.7455,0.03828
1663722001,18.1975,8.748,0.038196
1663722601,18.18,8.7505,0.038229
1663723201,18.17,8.754,0.03796
1663723801,18.1525,8.7595,0.038016
1663724401,18.1375,8.763,0.038211
1663725001,18.12,8.767,0.038187
1663725601,18.105,8.7685,0.037963
1663726201,18.0925,8.771,0.038095
1663726801,18.0775,8.7765,0.038315
1663727401,18.0625,8.7795,0.037778
1663728001,18.045,8.782,0.038403
1663728601,18.0325,8.7835,0.038036
1663729201,18.015,8.7885,0.038193
1663729801,18.0025,8.7905,0.038226
1663730401,17.9875,8.7915,0.038042
1663731001,17.9725,8.7965,0.038092
1663731601,17.9575,8.799,0.038261
1663732201,17.945,8.801,0.038383
1663732801,17.9325,8.8005,0.038183
1663733401,17.9225,8.806,0.03828
1663734001,17.9075,8.8065,0.038561
1663734601,17.895,8.8065,0.038586
1663735201,17.8825,8.81,0.038518
1663735801,17.8725,8.812,0.038653
1663736401,17.86,8.814,0.038901
1663737001,17.845,8.8145,0.038818
1663737601,17.8325,8.82,0.03907
1663738201,17.8175,8.8195,0.03886
1663738801,17.8,8.821,0.038441
1663739401,17.79,8.825,0.038878
1663740001,17.77,8.8285,0.038745
1663740601,17.7525,8.831,0.038997
1663741201,17.7375,8.835,0.038841
1663741801,17.725,8.8375,0.039032
1663742401,17.71,8.844,0.038655
1663743001,17.695,8.8445,0.038961
1663743601,17.6775,8.8485,0.039031
1663744201,17.665,8.8495,0.038797
1663744801,17.65,8.853,0.038664
1663745401,17.63,8.857,0.038927
1663746001,17.615,8.8615,0.038831
1663746601,17.5975,8.8615,0.038481
1663747201,17.58,8.8635,0.038754
1663747801,17.565,8.8725,0.038392
1663748401,17.545,8.8745,0.038581
1663749001,17.53,8.876,0.03874
1663749601,17.515,8.8825,0.038498
1663750201,17.4975,8.8875,0.038602
1663750801,17.4775,8.891,0.03817
1663751401,17.465,8.8945,0.03789
1663752001,17.4475,8.8985,0.038274
1663752601,17.4325,8.8995,0.03839
1663753201,17.42,8.9055,0.03809
1663753801,17.4,8.909,0.038109
1663754401,17.39,8.914,0.038133
1663755001,17.375,8.915,0.038108
1663755601,17.3625,8.9185,0.037922
1663756201,17.35,8.9235,0.038107
