Etheostoma_olmstedi_presence,Slope,ArbolateSum,ElevCat,PctAg2006Slp10Cat,CBNFCat,FertCat,ManureCat,Pestic97Cat,BFICat,RunoffCat,RdDensCat,PctImp2001Cat,Al2O3Cat,CaOCat,Fe2O3Cat,K2OCat,MgOCat,Na2OCat,P2O5Cat,SCat,NCat,HydrlCondCat,KffactCat,ClayCat,SandCat,OmCat,PermCat,RckDepCat,WtDepCat,InorgNWetDep_2008Cat,NH4_2008Cat,NO3_2008Cat,SN_2008Cat,PctConif2001Cat,PctCrop2001Cat,PctDecid2001Cat,PctGrs2001Cat,PctHay2001Cat,PctMxFst2001Cat,PctUrban2001Cat,PctWdWet2001Cat,HUDen2010Cat,PopDen2010Cat,Precip8110Cat,Tmax8110Cat,Tmean8110Cat,Tmin8110Cat,MSST_2008,MWST_2008
0,-4.139688641,0.594431208,5.007199546,0.048981387,0.197104651,0.721847815,0.222340016,0.852422279,41,367,2.795849922,0.316626579,14.36427307,1.877465315,2.29906069,0.244166586,1.501505848,0.943642465,-1.765524661,-3.22007657,-4.095345002,0.123773944,0.428398594,40.6,14.23078313,-1.049822124,1.16938136,146.55,168.4,3.19531499,1.924694346,7.529933994,465.8024264,2.868834025,0,4.063519564,2.401539591,1.438139712,2.254878679,1.40173676,0,1.490150813,3.023941899,1126.115274,20.26044761,14.06219873,7.859357849,20.62123995,5.053867704
1,-5.711765252,2.100958385,4.587262785,2.848961701,1.316450788,1.865678459,0.520304368,1.963754522,46,423,2.379790153,0.269663567,14.54097652,0.020289728,1.922911138,1.082648186,0.979653069,0.271483298,-2.007664246,-3.069917172,-3.048985361,-1.767168302,0.41,29.94,15.57,-0.891598119,1.566530411,107.44,181.58,3.487033677,2.114510907,8.174171342,490.674421,3.055796514,0,2.190144902,0,3.558969614,3.413293243,1.429019306,1.751268108,2.680109071,3.435198995,1110.414622,20.25527482,13.23723631,6.215091334,20.62275541,4.683691623
1,-6.530675928,2.257901485,2.721385429,0,1.568661158,2.591569249,1.781756658,5.34980195,32,356,0.874049759,0.187555754,14.57588863,1.851118831,1.702509569,0.944627084,1.294496979,-0.123549406,-1.462234147,-3.382395225,-0.269040909,1.368598189,0.25,27.8,39.88,-0.274436846,2.868466923,152.4,22.09,3.922760726,2.884669565,7.483857703,500.7335176,2.934214881,1.045851167,3.425898822,0,2.593600366,2.5264667,1.612906375,3.063979301,2.066766002,2.739595915,1202.104571,21.66644843,15.38313347,9.098193195,24.25992799,10.3915667
0,-5.447636736,2.575508794,4.085445607,0,0,0,0,0.554625429,43,355,0.723727107,0,14.22576714,2.109811189,2.441237504,-0.271109481,1.660851324,0.996465889,-1.690436477,-2.995732254,-3.922073341,0.31903539,0.28,33.89,41.88,-0.820980552,1.906575144,146.05,172.82,3.481720448,2.187414646,7.906547546,499.9938965,1.593627306,0,4.508702474,0.94337169,0,0,0,1.741497634,2.825165282,3.84063594,1132.719439,20.68499849,14.08425613,7.477770665,21.80960449,4.814997467
0,-4.133234674,0.890767775,5.454845216,2.581257232,1.485377683,2.058379584,0.617430845,1.936757061,48,423,1.606952252,0.28808376,14.63476113,1.362579242,1.653581317,0.893990078,0.813353929,1.122963164,-2.120263561,-4.274973744,-4.485521159,2.250777073,0.22,28.35,36.1,-0.510825624,2.07819076,146.15,182.88,3.109303718,1.889970032,7.274960588,438.8015922,2.437637024,0,3.541174741,0,3.783943064,1.87860901,1.761508718,0,2.576880564,3.320724589,1090.827031,19.67911119,13.24818786,6.813527654,19.16948496,4.552102207
1,-5.761111844,1.337629189,4.723828015,0,0.978467977,1.529043682,0.17842942,1.190786754,37,372,1.560024596,0.045561025,14.66782761,0.815804521,1.472267443,1.342719605,-0.109241371,1.337832592,-2.019438237,-3.727412404,-3.275499114,-2.356777343,0.303496115,37.11258602,19.7681687,-0.828500431,1.176833138,137.9856049,137.7887902,3.260444825,2.101879269,7.220124089,462.7613933,3.492058166,0,3.204387354,3.208881542,2.376478994,0.980135339,0.846663443,1.169305527,2.496140525,3.148368833,1120.491782,21.08142626,14.46995271,7.85065799,20.9392853,6.60299384
1,-4.320254436,0.492254238,4.984972846,0,0.111973671,0.559841445,0.076024438,1.69142821,44,423,1.100444447,0.30004608,13.96282959,0.605366239,1.750115626,0.701191761,0.630964827,0.942707868,-2.021172686,-3.095552631,-3.228673718,-2.029981126,0.41,29.94,15.57,-0.891598119,1.566530411,107.44,181.58,3.353465025,2.060827575,7.771499525,474.6864164,2.400763481,0,4.372961181,0,1.599275869,1.444220428,1.191094019,1.166797391,2.801963464,3.68096101,1105.180801,19.74447624,13.2785777,6.803135531,20.40660228,5.29453747
0,-4.239705188,1.556458988,5.960907485,2.877186664,2.889358332,3.320913679,5.390609414,4.684744883,47.17483927,376,4.292263543,0.73982857,3.992923566,3.096254499,0.644695833,-0.085632063,1.846167579,-0.837345138,-1.421084157,-1.249798285,-2.870059449,-2.591021663,0.327946454,38.64994914,22.01053354,-0.443642704,1.750823849,94.39146339,178.9287103,2.76719574,1.749829992,6.252510466,393.2396209,1.79805697,2.338502652,2.118873068,0,4.283584576,0.51957716,1.945553662,0,3.901418426,4.774861647,955.8941214,18.93118966,12.28473582,5.635183483,19.24557863,4.274438439
1,-4.26834444,0.112435429,4.485885618,0.058325567,1.390639263,2.052736771,0.32003588,3.254556559,41,367,1.873621923,0.231635918,14.25212408,2.109440879,2.438544127,-0.2663561,1.659860921,0.99794254,-1.689098291,-2.993332735,-3.929578607,0.310060994,0.348738739,39.57234234,19.28825826,-1.011195588,1.323771825,146.4734234,169.0769369,3.388034521,2.191244176,7.480084126,479.1894957,2.615399145,1.758685989,4.069668216,0.262595238,2.719594915,1.847721528,1.459382938,0.392366684,2.014756678,2.783594867,1158.913872,20.83059728,14.41798542,7.998756746,20.83984938,7.370663249
0,-4.892580295,3.677995438,5.778250743,2.562371206,1.231254165,1.646645013,0.632339487,1.304603655,53.90334728,359,3.9896953,0.509988454,14.17744184,1.367506516,1.830977887,1.242810379,0.587236894,1.135591904,-1.622567707,-3.177993872,-4.55379204,-1.418356419,0.22,28.35,36.1,-0.510825624,2.07819076,146.15,182.88,3.062016616,1.862672488,7.173146921,444.46306,1.389427523,0,4.187433436,0,3.137674846,1.745372273,1.849343951,0,2.59716672,3.325149918,1130.833127,19.37401678,13.39873936,7.418690812,19.1562382,3.510022619
1,-4.80938404,0.711968935,3.521226374,0,2.433715721,3.399274796,0,4.026581015,52.99489424,377.5105762,0.916031256,0.041434498,11.30677202,1.90765554,1.399503876,0.773748581,0.801818865,0.175798419,-1.602328941,-3.158118318,-0.561311599,1.704726679,0.2,16.12,55.28,-0.733969175,2.574137784,152.4,158.95,3.919170144,2.432987421,9.00691023,577.2195651,2.814329332,3.272717292,2.933709428,0,3.036851817,2.461476005,0.363000627,1.932694098,2.075439136,2.745893898,1108.457667,20.4840416,14.57822763,8.667042804,20.15782325,8.377969285
1,-3.143445584,2.371551297,6.142850805,0.991746119,1.803675941,2.193904657,4.192838819,2.776534347,45.15987398,376.3698887,2.699302753,0.947024201,6.73872023,2.991654997,1.521221455,-0.153442127,1.888193883,-0.000853779,-1.995558741,-2.614981641,-3.24550711,-0.891598668,0.281057112,20.85669326,29.17684408,-0.384480243,2.280293766,120.4811731,151.9691782,2.954526692,1.970551273,6.336156854,412.1389288,1.692102815,0.685813747,4.096953214,0,3.194909453,0.916907247,2.443867239,0,3.05962818,3.854384247,1101.093644,18.26105674,11.78546211,5.304213189,19.27137383,3.674173056
0,-4.313914257,1.062639628,5.077635459,0.292005794,0.430519129,1.385729017,0.074054143,4.948216642,30.37415222,371.779578,1.705016527,0.335502879,14.22576714,2.109811189,2.441237504,-0.271109481,1.660851324,0.996465889,-1.690436477,-2.995732254,-3.922073341,0.31903539,0.37,35.19,23.64,-0.755022584,1.255616037,145.54,146.83,3.725786599,2.523719649,7.839561165,519.6716461,2.481950765,0,4.048167785,2.379225114,2.161771354,1.513328619,1.986831181,0,1.900098864,2.598314691,1134.232847,21.01920127,14.57715761,8.130946079,20.91392345,6.533605798
1,-7.234122741,3.825026174,3.112357482,0,1.55672113,2.722894433,1.703272803,4.564741962,35.10630631,356,0.611798619,0.056056706,14.57588863,1.851118831,1.702509569,0.944627084,1.294496979,-0.123549406,-1.462234147,-3.382395225,-0.269040909,1.368598189,0.172720721,19.57382883,58.98740541,-0.620449468,2.869167548,150.8325225,93.75581081,3.836614063,2.786384072,7.437880674,497.6060456,3.21381801,2.687418401,2.093975056,0,0,0.542743227,1.233269174,3.569659576,1.889879108,2.527803193,1178.190609,21.73269271,15.27805703,8.82140696,23.67871187,9.41031744
0,-9.115030192,3.195934678,0.218832976,0,0.355606758,0.570235357,0,3.504090676,48,402,3.531735355,0.197359434,8.996044159,-0.186329599,0.792992533,0.737164025,-0.328504027,0.648138311,-2.302585083,-3.912023005,-0.105360542,2.774608114,0.27,19.62,45.39233333,-1.714798428,2.511223958,152.4,63.7,4.103796959,2.590152264,9.283354759,594.7512817,0.576175504,1.036091932,1.036091932,0,0,0,0,0,4.245403014,4.960489453,1052.709815,20.03699036,14.49016461,8.939848977,22.29879877,4.918191458
0,-3.722297261,0.673964361,5.255213612,1.308530078,1.201195228,2.438722576,0.458071409,2.848212568,50.5620438,372,1.501207451,0.366263859,14.5,0.810930216,1.348073124,1.085189281,0.058268854,1.193922454,-2.120263561,-4.605170186,-5.449140256,-3.675292141,0.28,40.84,29.82,-1.427116356,1.40854497,148.97,181.35,3.385519273,2.093551918,7.801242383,488.2227569,0.900102005,0.838920848,4.109676546,0.548079215,3.417367639,0.412737867,1.922702356,0,1.605210266,2.200919281,1130.677218,19.95510873,13.54491569,7.131120371,19.40348425,5.058228987
1,-9.115030192,9.423332653,4.863402713,1.206277965,2.103332028,3.062884945,2.101506618,3.43002383,59.03968122,420,2.330952716,0.468414704,2.712623745,3.525601201,0.233722563,-0.503654063,1.411853403,-1.300862811,-2.57091991,-2.947089873,-3.408692258,-2.577498658,0.330640046,36.3727644,14.7009995,-0.292953566,1.234909997,170.7817342,167.2975029,3.716407281,2.381085185,8.286144999,530.5212469,1.893868815,2.383758721,3.351170358,0,3.66770805,0.590697178,2.272124174,0.98466135,2.810294643,3.668378485,995.1698767,18.32375922,11.90772978,5.484192735,24.15836651,3.083981101
0,-5.312907284,1.31560362,3.7789966,0,0,0,0,2.957533319,50,351,4.600412434,0,12.189044,0.468715951,1.258133647,0.816709071,0.269110673,0.545881361,-1.96837976,-3.396717462,-0.352998841,2.274444243,0.2,16.12,55.28,-0.733969175,2.574137784,152.4,158.95,3.865798235,2.421160936,8.81042099,562.5148926,0,0,1.781418115,3.638560344,0,0,0,2.871679625,1.549778364,2.198636654,1105.399873,20.65053881,14.51481576,8.374351172,20.25531334,8.440319565
1,-6.127119335,2.870282423,4.922121282,2.24309619,1.2443241,2.494662825,0.344840486,2.8404903,41,372,1.844898375,0.099191796,14.62152672,1.261543748,1.515458805,1.002867982,0.555579059,1.41984976,-2.179093909,-4.133418086,-4.610383753,-1.031990666,0.3,33.9,25.99254011,-0.670622039,1.202731392,130.2282888,110.3727273,3.514194489,2.2390275,7.875081062,501.7461548,2.779250972,0.125477658,3.001597393,1.663561423,3.738687689,1.100393233,1.225661039,2.138492104,1.699933939,2.222246705,1127.087215,20.60843977,14.03237795,7.450124457,21.39472729,5.307578244
1,-9.115030192,8.086840337,1.267153808,0.216200761,2.72793722,3.364521491,0,4.145699251,46,377,1.82054549,0.078494384,10.33737454,0.463607858,1.303042014,0.783441767,-0.011467,0.622660096,-2.013700304,-3.070473341,-0.543659537,2.286612352,0.204931617,9.98,65.92,-2.040220829,3.0194488,152.4,141.88,3.887052103,2.449260721,8.807433175,562.2944972,0.278996027,2.843196005,0.30897429,0,2.836143126,0.248091218,0.927649945,3.158112416,1.97579968,2.677487502,1074.848431,20.0034891,14.01108983,8.014087407,25.20333324,4.099283361
0,-3.901311578,-0.398986142,5.508140979,0.769133088,0.866658107,1.915683455,0.439273088,3.498721788,54,472.66,3.253287935,0.542324291,14.63609987,1.179676391,1.92158234,0.871527862,0.968504024,0.821805076,-1.852769139,-2.812426301,-3.621358497,-0.830796622,0.311989474,35.29510526,21.42258947,-0.954320576,1.435575633,115.3694947,175.2130632,3.126430988,1.924749732,7.239998817,449.7432556,1.098612289,1.450010176,3.782992746,1.133098465,3.337827768,0.719122667,1.709521371,0,2.985391112,3.791989199,1108.542399,19.58044977,13.30749536,7.030676623,19.24897711,6.542374418
1,-3.748082262,0.992510758,5.504263441,2.56278016,1.735492889,1.697333694,1.528220806,2.536714929,38.86673889,420,1.633266581,0.261196819,10.40221154,0.586080991,1.273519056,0.782013746,0.548236126,-0.53013332,-1.363027002,-1.222193603,-2.627189855,-2.555101548,0.32,19.46,27.64616468,-0.094310679,2.042518188,87.24,158.72,4.091425009,2.520780745,9.46840563,596.8067825,2.091422569,0.922985498,4.125332882,0,3.031017844,1.684149324,2.000425302,0,1.786204148,2.497523092,990.7856322,17.4178599,11.1247818,4.827703552,18.54664591,4.200564882
1,-5.289672838,0.739553553,3.425397382,0,2.093779726,3.333597135,2.255350719,6.758255486,35.99642948,356,0.724504682,0.099220819,14.57588863,1.851118831,1.702509569,0.944627084,1.294496979,-0.123549406,-1.462234147,-3.382395225,-0.269040909,1.368598189,0.12,14.47,71.43,-0.891598119,2.869601996,149.86,138.22,3.853163061,2.789109448,7.501672933,501.2175322,2.7944252,3.597343703,2.785023837,0,2.66116335,1.987793991,1.610253698,2.136835483,2.618331596,3.291584453,1192.150905,21.62673691,15.26029407,8.888499563,23.24463724,9.684218719
1,-5.810901202,1.539015448,3.352532567,0.342878782,2.305647883,3.263039469,0,4.368972542,52,402,2.58792511,0.323090668,11.51688792,1.707168099,1.367604195,0.784148442,0.698285391,0.27714311,-1.678132471,-3.209993515,-0.507623092,1.872650363,0.2,18.11514315,51.694182,-0.619942333,2.601902433,152.4,141.7107362,3.984961555,2.473929955,9.157587613,588.6948126,2.228099513,2.888893729,2.36193379,0,3.130323942,3.3748828,1.685792847,2.26061213,2.538884744,3.128701253,1106.380363,19.90148426,14.45457361,9.002284815,20.6896217,6.737611188
1,-9.115030192,3.16674007,0.724240281,0.102701052,1.047254729,1.462101569,0,2.150155445,53,377,2.0244387,0.198297099,12.11680418,0.457783523,1.249682801,0.814977628,0.258880292,0.548314327,-1.974827951,-3.40586969,-0.346661575,2.289020555,0.033188319,16.23405405,54.20848649,-0.733969175,2.569856218,152.4,158.5261622,3.780880307,2.332222763,8.741679403,555.5179539,0.134717445,0.400606148,1.408195541,0,0.080772753,0.794708878,0.805507536,0.703845666,1.799796975,2.304670495,1135.046947,20.4310346,14.74307348,9.049364422,21.88637211,6.476438073
0,-4.602082956,1.0130544,4.204451449,0,0,0,0,1.524216995,43,358,0.990771,0,12.34953285,0.327001638,2.67244284,0.781497223,0.174219236,0.205594044,-2.025560897,-3.307490942,-0.457407891,1.780290981,0.260586881,40.72621404,31.23469505,-1.416812886,1.418656274,148.9857883,181.246893,3.743630886,2.349147081,8.515512466,538.4810181,3.225482263,0,3.823499868,0,0.296560836,1.412697598,0,1.614946304,2.238297675,3.099690129,1108.08295,20.36464704,13.95417984,7.538319626,20.23800798,4.976254644
0,-4.312240158,1.533420426,5.427464463,1.873035476,2.136136885,2.414289082,3.824284091,5.63386568,44.10392157,316,2.972912608,0.609436136,0.811029102,3.351868928,-0.045920209,-0.742934792,2.762296252,-2.089157873,-3.258446935,-3.147831512,-2.811156925,-2.87823856,0.34,36.08,9.474522282,-0.527632742,1.252762968,176.82,162.45,3.063091438,1.930621028,6.942492111,444.5746881,2.232636838,0.915220641,2.68472623,0,4.210369931,1.375991918,2.102132239,0,4.101670864,4.930172813,946.8306155,18.43132034,11.97211308,5.50608463,20.0932456,4.545821317
1,-9.115030192,2.067874905,1.007623816,0,2.617876508,3.13041902,0,4.130351023,52,391,2.51704451,0.182653129,10.51407146,0.672944493,1.153773579,0.786603803,0.072320706,0.649250679,-2.002480464,-3.101092745,-0.71641581,2.081874027,0.26,31.73,33.79,-0.105360516,2.773213527,152.4,24.07,3.627468295,2.239922808,8.379963626,530.2569808,1.843010125,3.267346492,1.132520157,0.157474963,2.245199251,0,1.965692074,3.700873749,1.88366086,2.456641119,1172.672773,20.11966515,15.13176362,10.14014143,22.33408003,9.469480066
1,-4.535315819,3.613886475,5.975480027,1.351622279,1.886236229,2.078582066,4.008790001,2.411851742,40.80183276,354,2.358766689,0.204412515,8.40071355,1.552970041,1.043248004,0.553650934,0.618673298,-0.505402525,-1.64794513,-1.111662088,-2.940912533,-2.094202608,0.321340206,20.47666667,27.6416953,-0.156017637,2.055404964,104.45,143.5566667,3.298220396,1.987265348,7.781987667,497.2250061,0.956920268,0,3.836454808,0,3.863270641,0.45281785,1.923069037,0,2.032276684,2.763934569,909.324813,18.12182587,11.23362321,4.338372329,18.2148831,3.140086459
1,-5.708649298,7.470665634,3.81134425,0.042379223,1.053225418,1.210122686,0,5.147002757,40,356.3833333,3.904527722,1.627286335,10.7309076,1.586962754,3.114579383,0.300580649,0.895798769,0.339085228,-1.933039219,-2.240518819,-0.454918153,1.740010345,0.378525974,34.25150649,24.10580303,-1.201544299,1.787355848,148.3201948,136.7180519,3.400722122,2.317897339,7.107612251,466.4892222,3.253089016,1.897769125,3.053756113,0.141078599,1.05887196,1.712978591,3.281139032,1.773557292,2.849124906,3.649311362,1149.511361,21.30862925,14.84197639,8.368624229,24.49253287,5.924909171
1,-5.375513795,3.436403637,4.373289683,0.378000696,0.463800685,1.060681674,0,2.906298594,30.95159011,402,3.421033324,0.8322944,13.03060185,1.866486428,2.119409048,0.250919206,1.779244345,0.764309638,-1.982522352,-2.177095968,-3.917843411,-2.725008768,0.308547703,34.52224735,24.63980565,-0.935421323,1.490766585,112.4642544,176.0291343,3.542687867,2.256957706,7.944224531,506.9780548,1.304409557,1.495798225,4.257190293,0.192283549,1.192958303,0.302588091,2.719294171,1.794699783,4.637275542,5.815187589,1064.8341,19.4779572,13.23129879,6.982510081,22.32329387,4.96086164
1,-9.115030192,5.149573709,4.598001996,0.13716685,1.008526195,2.005575146,0,0.510500444,35.32326472,372,1.761140276,0.284938403,14.0248628,0.518616731,0.932054559,1.356324388,-0.245580271,1.164294174,-2.233905667,-4.682288948,-3.864158222,-0.264427236,0.21355609,39.57,29.04,-0.84397007,1.294727168,147.7,166.57,3.446715155,2.316305063,7.313371223,480.4742648,2.54048513,0.233373502,3.160907611,1.63595655,2.663271405,2.108410621,1.604220727,0.852477838,2.817569927,3.339345686,1106.73708,21.320079,14.76792506,8.211295681,24.13363826,5.292916909
0,-4.99751672,2.696517285,4.592139516,0,0.867974194,1.256434314,0.40718008,1.292633616,38,356,2.333468694,0.661232361,14.75,0.693147181,0.832909102,1.212983906,-0.510825584,1.526056283,-2.407945564,-5.298317367,-5.449140256,-3.675292141,0.28,40.84,29.82,-1.427116356,1.40854497,148.97,181.35,3.329701206,2.197936759,7.199808627,466.3715802,3.491125316,0,3.822014914,0,2.607446254,1.329892915,2.117706201,0.269232803,1.971185208,2.614318496,1144.67902,21.21305632,14.80759647,8.398474501,22.21521248,5.597636986
0,-9.115030192,1.290884176,2.855224219,0,0,0,0,5.368151803,38,356,1.284916997,0,12.91221809,-0.134626878,2.429819798,0.905469222,0.103507372,0.33626009,-1.861830077,-3.46871634,-1.466667465,1.697730231,0.26,31.73,33.79,-0.105360516,2.773213527,152.4,24.07,3.6318295,2.547512054,7.346689701,487.229187,0,0,0,0,0,0,0,4.615120517,1.308149649,1.866423187,1176.661784,21.62706375,15.15799777,8.681966782,23.41386613,9.098076561
1,-6.471127478,4.611042908,5.955217231,2.257512819,1.994901174,2.354990689,4.213636567,3.072349639,45.90151318,317.5785361,2.468154598,0.974654804,5.769930202,2.745800755,0.869831014,0.190420864,1.096875132,-0.517132234,-1.104464977,-0.958635369,-2.872533671,-2.466326075,0.296206517,31.23612624,28.92165621,-0.650465107,2.361806103,90.47285112,175.3034294,2.796406141,1.849216124,6.050214638,393.4028414,1.681970574,1.168657595,3.828510116,0,3.652386647,0.737961291,2.36464817,0,3.137848454,3.850215467,996.1945926,18.40191573,11.72970974,5.052465633,21.87923638,3.629545305
1,-6.192000585,5.097571113,4.354342905,1.162463761,0.679315702,1.651402111,0.280790246,3.522713836,41.15828402,351,4.198758617,0.25803081,13.95771803,0.609746704,1.877461338,1.071360061,-0.108953477,1.221962995,-2.244958117,-4.080843513,-1.544878248,0.688561686,0.28,26.66695478,40.25250845,-0.263672813,1.760411349,150.8527578,87.75446112,3.519475598,2.225052162,7.949932703,503.9548255,1.529028837,1.505860347,3.812711594,0.100445668,2.617451363,1.256980604,1.831126475,0.451447055,3.493602371,4.476796712,1090.624948,20.04416585,13.62705333,7.20559105,23.70613995,5.911411716
0,-4.188130984,1.238664044,5.020230083,0.919301271,0.540670141,0.786301413,0.076668531,1.013801591,53,505,2.458793106,0.10162058,13.54829698,0.650834354,1.749569329,0.887767832,0.725532674,0.708557745,-2.101039737,-3.488063184,-3.359596053,0.931085407,0.405685571,29.94,15.81226131,-0.891598119,1.566530411,107.44,181.58,3.216603944,1.957590297,7.522850237,461.2202467,2.854603641,0,4.23904658,0,2.193708793,1.613449954,1.459132427,0,1.643130383,2.189028233,1120.2091,20.39620212,13.68521038,6.968146621,19.6422687,4.845433382
0,-3.708763029,0.662172376,5.299582587,0.2168957,1.266996338,2.032146799,1.625365752,1.763467601,49,355,3.486267416,0.772763926,14.26166821,0.441475512,0.785260938,1.465694049,-0.703197506,1.244154602,-2.353878398,-3.705700091,-5.669381048,-8.468403027,0.28,40.84,29.82,-1.427116356,1.40854497,148.97,181.35,3.240389342,1.974642719,7.562870878,469.6214227,2.931239887,0,3.691384963,1.053793467,3.311855515,1.335729266,2.319397978,0,2.018287957,2.613710946,1121.42655,20.0172934,13.59252355,7.162724746,19.61843905,5.231325245
0,-5.631136285,3.606475628,5.845368007,3.012985314,1.404442734,2.61572889,1.577239106,2.211887954,49.404136,359,2.635568953,0.392884847,11.85643673,1.089409073,1.622272241,0.423409131,0.5147027,0.908362582,-2.231213691,-4.034021162,-3.537395183,-2.725750893,0.28,40.84,29.82000351,-1.427116356,1.40854497,148.97,181.35,3.021284981,1.910501528,6.82666514,438.9920463,1.924757655,0,3.817261571,0.66596725,3.645295221,1.758196282,1.70229152,0.399253544,2.731980713,3.476141895,1199.392794,19.63949317,13.37857221,7.111373762,20.11938574,4.564937857
0,-4.167306945,0.587786665,5.027781665,0.105194112,0.177410275,0.6641678,0.200368124,1.23426355,41,356,3.270779334,0.149146499,14.3848773,1.841533533,2.259241245,0.344815796,1.457272721,0.964592865,-1.781201958,-3.252121798,-4.125370508,0.069648585,0.394731004,40.61384359,15.44777038,-1.071495767,1.184845955,146.6895896,169.1469773,3.14428435,1.890985186,7.419631444,458.6576596,2.445645263,0,3.089452929,3.597213486,1.342504155,0.937256321,1.097502411,1.059783438,1.773225159,2.413874463,1110.531651,20.26386591,13.957323,7.645052881,20.55468378,4.45052455
1,-9.115030192,4.655872806,3.656960212,0.712949808,2.058217905,2.685395511,0,3.651841526,46.9976,351,1.903878584,0.178982656,12.189044,0.468715951,1.258133647,0.816709071,0.269110673,0.545881361,-1.96837976,-3.396717462,-0.352998841,2.274444243,0.2,16.12,55.28,-0.733969175,2.574137784,152.4,158.95,3.830766373,2.406763831,8.704255603,555.2376703,2.104134154,1.93441577,3.474447843,0.444685821,2.969388298,2.754933787,1.899117988,2.337952237,1.521819392,2.206778076,1101.326015,20.50737549,14.22658904,7.942627957,23.16416883,6.064076863
0,-3.425345105,0.146694379,5.488398543,0,0,0,0,0.359064211,57,359,2.370671331,0,14.54097652,0.020289728,1.922911138,1.082648186,0.979653069,0.271483298,-2.007664246,-3.069917172,-3.048985361,-1.767168302,0.41,29.94,15.59921409,-0.891598119,1.566530411,107.44,181.58,2.987593584,1.855979918,6.864052258,430.5501178,3.239687561,0,4.238339315,0,0,2.101884286,0,0,1.904612902,2.489271581,1078.751153,19.57210924,13.07902291,6.580669775,19.15150509,5.103751498
1,-4.399084089,1.190583567,5.102449696,0.659277417,2.056685144,2.366655367,1.3459068,4.731558305,44.68299147,404,4.421012542,0.82655613,1.853917772,3.400815824,0.195869561,-0.668581058,2.387691877,-1.370574768,-2.115027576,-1.999337497,-2.745301189,-2.408787519,0.310615349,27.33891219,22.30712837,-0.263678103,1.756843146,159.0244469,138.4427126,3.715824834,2.359593878,8.360455563,535.4939843,1.965988396,1.438655879,3.227266429,0,4.00036982,1.275709086,2.418835624,0,2.194727369,2.783521897,984.7970372,18.45910923,12.19361465,5.924548068,21.14396008,4.319658657
0,-9.115030192,-2.189256408,5.98010137,2.458889786,1.25545476,1.419920718,3.229137459,1.330787977,41,354,2.753801773,0.126826576,3.005418325,2.727707262,0.583280957,-0.286245842,1.295584122,-1.300532373,-2.211514159,-1.826739524,-2.92252211,-1.779075958,0.297012579,24.53,26.92548742,-0.274436846,2.494856981,112.92,159.18,3.185887015,1.931292401,7.477461743,477.2955438,1.964602282,0,4.21226735,0,3.087032136,0.580070036,1.896176143,0,2.479255928,3.067737197,929.1906332,18.22894148,11.37173303,4.508737658,17.40695103,4.427540379
0,-3.906236778,0.332894415,4.036800314,0,1.258263532,1.840427054,0.16019964,2.405651035,43,358,2.119972849,0.23313211,11.64740436,0.198089017,2.507798849,0.724712804,0.090106274,0.072789537,-2.047769897,-3.274146651,-0.649088313,1.588371998,0.25,32.54,29.2,-0.494296322,1.710187816,144.78,129.54,3.77588832,2.366259734,8.599467487,543.9478194,1.984324393,0.675619955,3.789702665,2.57734621,2.260797381,2.452535015,1.997506762,1.620190704,2.238297675,3.099690129,1102.48945,20.36867041,14.03912222,7.703610332,20.8243917,6.836814582
1,-4.531086428,1.055704788,4.191213821,0.761531038,0.618512199,1.319012354,0,1.586290908,35,377,6.44153864,2.619044308,14.24831837,0.989688336,2.04893768,1.058985271,0.335713078,0.973354313,-1.954166167,-3.13859876,-1.283552342,0.959376884,0.28,24.34,39.7352968,-0.139262067,1.70837786,152.4,60.35,3.427536011,2.175062895,7.714929104,490.7512207,1.653214442,1.969122023,3.718017012,0,1.222969305,0.451569928,3.695592034,1.078626996,4.341409189,5.339475915,1064.371281,19.81878308,13.46112183,7.098895971,21.21624253,4.778520393
0,-5.17727033,1.956567444,5.010204165,0,0.216592515,0.414692857,0.527850373,2.49459978,51.9758162,380,2.912151271,0.014406011,14.63617294,1.494130783,2.036025061,0.70493021,1.251112301,0.882273405,-1.995843191,-3.475495372,-3.872767629,-2.291933246,0.420302297,40.75090689,22.69280532,-1.258687376,1.32628888,148.0716445,176.5426844,3.253824575,1.98943366,7.573420104,469.7357135,3.595372363,0,3.483080085,0.792625861,1.392021581,1.155793095,0.216592515,3.226200806,1.420160231,1.994684354,1114.459927,20.38469029,13.7154808,7.03987879,20.82497871,5.237559664
0,-2.643667942,1.115141591,6.300278267,1.947848134,0.896107819,1.389199932,0.44321741,2.042821423,46,445,3.130273814,0.419271717,4.613826388,3.004307153,0.610789732,0.002080672,1.393578752,-0.894302607,-1.991962527,-1.61983013,-3.162962708,-1.929892919,0.259839961,23.82689622,35.28287585,-0.843812187,2.721743921,95.55736178,177.6652182,2.862404533,1.69896872,6.853476651,413.6943765,1.312596661,0.395391911,4.324652816,0,2.456957447,0.898085276,2.410164291,0,1.646701321,2.200272723,1119.368325,18.05065015,11.82083854,5.586173642,17.43851977,3.89015938
